Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,experiment_suffix,batch_size,adaptive_method
2,0.9998108716510444,0.9997841466625113,0.9998400093566872,0.9998120509651588,0.9997386001519268,0.999709386806161,0.9996703510839782,0.9997516135548068,0.9997109021380546,0.9995973424195292,0.999738454640562,0.9996748997413842,0.9997786133804852,0.9997266787055756,0.999638452406528,246.3654260635376,0.9997093677520752,GGAR1,32,FixedL1
3,0.9996448077348882,0.9995688221075868,0.9995334029840472,0.9995508780943072,0.999508982124434,0.9994602897828704,0.999358319570557,0.9993347355335424,0.9993461781874492,0.9992543880870696,0.9996637273950082,0.999598071578951,0.9995732155883892,0.9995854699390164,0.9995351509372616,260.5562517642975,1.0,GGAR1,32,FixedL1
4,0.9996263561886486,0.999628407110942,0.9996991539242586,0.999663683058752,0.9994834695156116,0.999709386806161,0.9997359686179844,0.9998024161680028,0.9997690835887868,0.9995987722267023,0.999738454640562,0.9997370582665694,0.9998056305784362,0.9997713095648382,0.9996384439225142,214.5961151123047,1.0,GGAR1,32,FixedL1
5,0.9997970329913648,0.9998112198170336,0.9997511813108716,0.999781181827226,0.9997192994407256,0.9998339353178064,0.9997818917408304,0.9997489880494954,0.9997654118506908,0.9997710501405076,0.9998879091316694,0.9999154177607196,0.9998855769831309,0.9999004915458386,0.9998450301869136,252.06880116462708,0.9998339414596558,GGAR1,32,FixedL1
6,0.9995018082515316,0.9996119039600496,0.9994952414761392,0.9995533596250972,0.999311390566008,0.9989620957362892,0.9992201123347204,0.9990053879518084,0.9991117634355592,0.9985658701585672,0.999476909281124,0.999563693565978,0.9995096064315756,0.9995365850694936,0.9992768380091434,265.12269949913025,0.9999584555625916,GGAR1,32,FixedL1
7,0.9999308067016016,0.9999136415512274,0.9999114170514868,0.9999125287668752,0.9999043465378782,1.0,1.0,1.0,1.0,1.0,0.9998879091316694,0.9998737700876968,0.9998587862240488,0.9998662723183858,0.9998450279626708,201.8491153717041,1.0,GGAR1,32,FixedL1
8,0.999483356705292,0.9994603412065864,0.99949123162867,0.9994755783130684,0.9992858674215416,0.9996678706356126,0.999625034821216,0.999687344526348,0.9996560841987596,0.9995408321785884,0.999439545658347,0.9994168461517404,0.9994841859989548,0.9994502192704708,0.9992253591259664,289.58364272117615,0.9997923970222472,GGAR1,32,FixedL1
9,0.9999677097940808,0.9999584405034404,0.9999656785099142,0.9999620582576828,0.9999553588653364,0.9999584838294516,0.9999478406008764,0.999961896052431,0.9999548641537452,0.9999425818765394,0.9998879091316694,0.999885604163067,0.9999244180187444,0.9999049985832568,0.999845043018844,342.06920886039734,1.0,GGAR1,32,FixedL1
10,0.9995294855708908,0.999617086061013,0.9995483504355231,0.9995826896498774,0.9993494423770456,0.9995848382945156,0.9996892660453348,0.9996114528616864,0.9996503162190552,0.9994263352106074,0.999439545658347,0.9995562583080476,0.9994785497889302,0.9995173540466332,0.9992251577835196,207.15245962142944,0.9999584555625916,GGAR1,32,FixedL1
1,0.9986484180032568,0.9983854628766372,0.9985054022885056,0.998444091821356,0.9981323006243318,0.9987960810362004,0.9984598473087076,0.9986592827487732,0.9985583515503448,0.9983335668465178,0.9986922732028096,0.9984945433175196,0.9985779331417136,0.998535182963426,0.998192589831178,265.36452460289,0.9988791346549988,GGAR1,32,FixedL2
2,0.9992803896966566,0.999346660129298,0.9992460298831298,0.999296195463148,0.999005409111544,0.999045128077386,0.9991652089238876,0.9990513804980596,0.9991079924491096,0.9986769848048972,0.999215363921686,0.9993191264156182,0.9992524233203284,0.9992855345315614,0.9989153781765024,7833.191412687302,0.9990451335906982,GGAR1,32,FixedL2
3,0.9988467783600266,0.9989854675859272,0.9986663541091054,0.9988245553023148,0.9984060582066724,0.9987129987129988,0.9988229011240898,0.998505818217615,0.9986628726783872,0.9982222568269246,0.9985054550889254,0.9986674995840692,0.9983783005818418,0.998521584501224,0.9979341951647476,285.3086802959442,0.9987130165100098,GGAR1,32,FixedL2
4,0.999312679902576,0.9993184413695606,0.9991129342597114,0.9992154011619898,0.9990496642746616,0.9993772574417736,0.9994610942317036,0.9992652350796212,0.9993630597083532,0.9991399656897396,0.9989538185622476,0.9989499735433012,0.998596394007614,0.998772273075929,0.9985537590182992,495.8409342765808,0.9993772506713868,GGAR1,32,FixedL2
5,0.9995064211380914,0.999367710345239,0.9994492155649892,0.999408417842932,0.9993174113593136,0.9990036119068376,0.9987256647133868,0.9988591079073704,0.9987922867112676,0.9986263558683202,0.9995142729039008,0.9993806582825122,0.9994993289123396,0.9994399028189604,0.9993285078440884,391.0976049900055,0.9990035891532898,GGAR1,32,FixedL2
6,0.9993680345412944,0.9994159167979751,0.999320155121342,0.9993680028511718,0.9991262518013192,0.9993357412712252,0.9994636675530636,0.9993881884373202,0.9994258762806758,0.9990816081791556,0.9992527275444628,0.999254230254979,0.9992513779726118,0.9992527966894892,0.9989668501060692,259.31863951683044,0.999335765838623,GGAR1,32,FixedL2
7,0.9981686840357222,0.9980392136227414,0.9981308412544808,0.998084720418072,0.997468687437682,0.9987960310540956,0.9986524729088068,0.9987415021343607,0.9986968565133348,0.9983337697506623,0.9985428187117024,0.9983619470387384,0.9985458335052826,0.9984537808419752,0.9979855793546292,365.7868793010712,0.998796045780182,GGAR1,32,FixedL2
8,0.999478743818732,0.9994546238406702,0.9994290641713665,0.9994417027693387,0.9992794036597384,0.9995018059534188,0.9994363397569646,0.9995016419258932,0.9994688733926468,0.9993112179337847,0.9995516365266776,0.9995639942040097,0.9995808239893924,0.9995722486531388,0.9993802120649058,397.12251591682434,0.9995018243789672,GGAR1,32,FixedL2
9,0.9985930695992324,0.998397940212434,0.9986290900453538,0.998513230289488,0.998055399640293,0.9982148046664177,0.9980361625275328,0.9982829454990424,0.9981593821675734,0.9975312790722808,0.9987670004483634,0.9987009102680028,0.9989656137343386,0.9988328173562516,0.9982959836607456,289.36798667907715,0.998962104320526,GGAR1,32,FixedL2
10,0.9984823603217948,0.9983619949774816,0.9978795213934784,0.9981182487060224,0.9979021672679598,0.9984223855191596,0.9982446355537704,0.9977413628063514,0.9979884523925564,0.99782123080369,0.9987296368255866,0.998622194753977,0.998293688303012,0.998457061097228,0.9982438091369414,339.44898414611816,0.998422384262085,GGAR1,32,FixedL2
1,0.9974075457946424,0.996932719060349,0.9962191371325294,0.9965609557500842,0.9964209683591836,0.9979242776486216,0.9975470477219572,0.9970501436792472,0.9972911448507812,0.9971282758938624,0.9973845464056196,0.9968758642972866,0.996216820619818,0.996532281835061,0.996388382969568,653.3548655509949,0.997924268245697,GGAR1,32,GGAR
2,0.9970246881688686,0.9969565162766556,0.996826301332876,0.9968845681222164,0.9958928820457892,0.9969278033794164,0.9969067229269032,0.996900640181954,0.9968968297382524,0.9957493510109712,0.9973098191600658,0.9972522087426672,0.997163620249292,0.997203495114457,0.996284613498576,928.430338859558,0.996927797794342,GGAR1,32,GGAR
3,0.9981917484685215,0.9983793897185244,0.998404626525577,0.998391832850818,0.9974999995596474,0.9983808693486113,0.998462982134174,0.998555808343408,0.9985089216875758,0.9977632858633682,0.9982439097294874,0.9984197152058064,0.9985855556451168,0.998502017246032,0.9975729847242744,697.5295753479004,0.9983808398246764,GGAR1,32,GGAR
4,0.995008856742195,0.9946446749675268,0.995213438890324,0.9949215694936878,0.9931045557015692,0.995350188898576,0.9952333109462654,0.9956602029927308,0.9954394806302906,0.9935847281229692,0.9949559109251233,0.9946485713563696,0.9951742332029944,0.9949019978294888,0.9930340389336724,524.9722585678101,0.995350182056427,GGAR1,32,GGAR
5,0.998786810834748,0.9985159585916544,0.9984231292681104,0.998466484029929,0.9983234006893594,0.9982978370075144,0.997913386049664,0.9976105171943468,0.9977553062496186,0.9976556723728324,0.9985428187117024,0.9982081434695818,0.9981278038225296,0.9981640512411274,0.9979869885120668,761.6383442878723,0.9982978105545044,GGAR1,32,GGAR
6,0.997647427854454,0.9970056530382272,0.9974949109387224,0.9972462445248756,0.9967495233568447,0.9977996429609332,0.9972703887863632,0.997661032159185,0.9974618776915636,0.996959780447858,0.99749663727395,0.9969009874466958,0.9973479420124058,0.9971196819164436,0.9965414327563552,591.0529379844666,0.9977996349334716,GGAR1,32,GGAR
7,0.9984777474352352,0.9980301037901892,0.9983174273981372,0.9981702113105356,0.9978970455582448,0.9985054178602566,0.9982593804824792,0.9984203969148672,0.9983375430349428,0.9979326207246976,0.9983186369750412,0.9979961569295354,0.9982335412912996,0.9981119481967,0.997676827893625,616.0347883701324,0.9985054135322572,GGAR1,32,GGAR
8,0.9968171082736732,0.9962118063933688,0.997000426545402,0.9966034330857078,0.9956015592646392,0.9968862872088678,0.9962707030860424,0.9971048669276118,0.9966852207647664,0.995696508320794,0.9968240920639664,0.9962340286453902,0.9970912469690828,0.9966604928547318,0.995611519510112,519.7604432106018,0.9977996349334716,GGAR1,32,GGAR
9,0.9984592958889956,0.9981945196542562,0.998268369739746,0.9982302449374316,0.9978706038411682,0.9987545148835472,0.9984643844776028,0.998594041753364,0.9985285221652486,0.9982778105610716,0.9985428187117024,0.9982011757919784,0.9982683687641982,0.9982338502791934,0.9979858574721296,382.2879927158356,0.9987545013427734,GGAR1,32,GGAR
10,0.9986899402169902,0.9989252260470992,0.9986312250236696,0.9987774501384304,0.998189027904378,0.998463901689708,0.9986239646032888,0.998334114018061,0.9984779439785834,0.997877860395099,0.9985801823344792,0.9987264178496488,0.9985084108891028,0.9986165162800148,0.998037407162162,836.963369846344,0.9984639286994934,GGAR1,32,GGAR
1,0.997901126933385,0.9976893698689286,0.9980782081063756,0.9978819931416486,0.9971001538717862,0.9981733643307872,0.998065645457395,0.9983629665670656,0.9982135134820118,0.9974718059744034,0.9976087281422806,0.9973405482972396,0.9978396918812994,0.9975872609297088,0.9966961205342044,580.4560647010803,0.9991697072982788,GGAR1,32,MLP
2,0.9967986567274336,0.996585100938112,0.9972618733418376,0.9969206469011428,0.9955779083506194,0.9963465769917382,0.9961295989154048,0.9969320586821568,0.9965251556422798,0.994942315289112,0.9968614556867432,0.9966758403234494,0.997260948040047,0.9969653099778352,0.9956635305921274,590.2168705463409,0.9963465929031372,GGAR1,32,MLP
3,0.9966694959037568,0.9964794923194124,0.9966916130629276,0.9965803985237672,0.9954005790756713,0.99630506082119,0.9961811868433208,0.9964765174476616,0.9963214348468716,0.9949019784869292,0.9967493648184128,0.99641966206515,0.9967581417274494,0.9965858978750536,0.9955097111433414,381.4630720615387,0.9963050484657288,GGAR1,32,MLP
4,0.9991420030998598,0.9990575903808164,0.999155923649217,0.9991062921706126,0.9988139002943708,0.9991696765890314,0.999133493919781,0.9992467766131616,0.9991898930973052,0.998853541331366,0.999215363921686,0.9990785494462406,0.9992704347856292,0.9991741479131,0.998915453752123,561.4738187789917,0.999169647693634,GGAR1,32,MLP
5,0.997227655177504,0.9972155377193032,0.9977022596508156,0.9974573550592244,0.99616816761396,0.9968862872088678,0.9968757631318808,0.997183135856616,0.9970286634967388,0.995708199296707,0.9967867284411897,0.99678798281007,0.9972765168259834,0.9970312688872244,0.9955589489134156,576.5648102760315,0.9968863129615784,GGAR1,32,MLP
6,0.9968586242527124,0.9965648127279496,0.9959858170296776,0.9962630939739252,0.9956615313915234,0.996803254867771,0.9964408035981196,0.9958586951014264,0.9961341865025526,0.9955859236286356,0.997235091914512,0.9969247198519322,0.9963162801924054,0.99661076956408,0.9961804824460876,594.2525429725647,0.9968032836914062,GGAR1,32,MLP
7,0.9978365562034098,0.9977551976077668,0.9982943999315882,0.998022710972756,0.997011925535194,0.997965707643127,0.9978660334807876,0.9984222176970956,0.9981422953912814,0.9971866697308372,0.9979823643700492,0.9978873226211252,0.9984236131926596,0.9981535175579512,0.9972128583735688,518.721352815628,0.997965693473816,GGAR1,32,MLP
8,0.9959637242600928,0.9951915157151234,0.9943484650638986,0.9947309015045742,0.9944331957855505,0.9963465769917382,0.9957285191035646,0.9947528502872172,0.9952052257633072,0.9949602530767389,0.9960768196084292,0.99535543880961,0.9947818858068768,0.9950371281437286,0.9945876788107496,640.3871784210205,0.9963465929031372,GGAR1,32,MLP
9,0.9991558417595394,0.9991284210922792,0.9990801691950798,0.9991038575447718,0.9988331761327416,0.9990866442479346,0.9990850339911044,0.9990222321757972,0.9990533499800528,0.9987368996127656,0.9990659094305784,0.9990699764492392,0.9990888336556376,0.9990789653952644,0.9987088390254668,405.4916491508484,0.9992942214012146,GGAR1,32,MLP
10,0.9964988191010408,0.9957652726860692,0.9968039748604884,0.996266818738011,0.9951712474960084,0.9970523518910616,0.996516356827062,0.9972905128206758,0.9968889671587134,0.995936358776857,0.9961889104767598,0.995360626927579,0.9965155488472156,0.9959144019408028,0.9947469964193156,459.7559359073639,0.9970523715019226,GGAR1,32,MLP
1,0.9995709995709996,0.9996713869558442,0.9995535892877064,0.9996123549605692,0.999407083966333,0.9998339422118896,0.9998786229561,0.9998344156984152,0.9998565039509332,0.9997700870980484,0.9992527275444628,0.9993684263586708,0.9992150300632658,0.999291415925166,0.9989670697185976,260.09018778800964,0.9998339414596558,GGAR1,64,Adaptive
2,0.9996032917558492,0.9997112887676672,0.9996105993230476,0.9996608508825192,0.9994517300769789,0.9993772574417736,0.999575771320529,0.999408442852292,0.9994917031890612,0.9991374005893608,0.9993648184127932,0.999545027218538,0.999383133138175,0.999463795391387,0.9991220625673424,250.89325213432312,0.9993772506713868,GGAR1,64,Adaptive
3,0.9998892907225624,0.999869175721936,0.9998302092787228,0.9998496709801324,0.9998469317627616,0.9998339353178064,0.9997940691927512,0.9997324056729996,0.9997631233628376,0.9997705712516984,0.9998879091316694,0.999873791701535,0.9998528250352796,0.999863283213272,0.9998450360615336,409.20818281173706,0.9998339414596558,GGAR1,64,Adaptive
4,0.9982332644475608,0.9985259786941716,0.9982589430569484,0.9983898890016368,0.997559162567456,0.9985054178602566,0.9986489542702724,0.9984966359472884,0.9985712259565832,0.9979370084375946,0.9978702735017188,0.9984261130244164,0.997967848731437,0.9981927872960696,0.9970592726814016,209.78619360923767,0.9985054135322572,GGAR1,64,Adaptive
5,0.9988975201121854,0.9992111964071602,0.9989595825818206,0.9990840197277177,0.9984765149803778,0.9984223855191596,0.9987692250565564,0.99849845013424,0.9986312072568784,0.9978272567366548,0.9986549095800328,0.9990868711552008,0.9987541679068462,0.9989185809756777,0.9981421051887108,353.0337717533112,0.9994187951087952,GGAR1,64,Adaptive
6,0.998523876300834,0.9980869797718608,0.9977169586730188,0.9978984747886214,0.9979601793958576,0.9983808693486113,0.9979188270526396,0.9975011404386755,0.997705129146206,0.9977628582306914,0.9985428187117024,0.9980268464697576,0.9978694240228552,0.9979467951812976,0.9979857852839912,225.21348309516907,0.9990451335906982,GGAR1,64,Adaptive
7,0.9995387113440106,0.999619035270744,0.9994917216162756,0.999555274366666,0.9993623804668528,0.9995848382945156,0.9996778596175316,0.9995631660485408,0.9996204314597104,0.99942545755363,0.999476909281124,0.9996204334861154,0.9995065618876944,0.9995633509751882,0.9992769119733068,285.4169008731842,0.9998754262924194,GGAR1,64,Adaptive
8,0.999474130932172,0.99935782274449,0.9995025230562532,0.9994296710943432,0.999273283385752,0.9996678706356126,0.999597099113618,0.9997003296373989,0.9996484620592928,0.9995409182574388,0.9995890001494544,0.9994796344600712,0.9996418144748764,0.9995604121789242,0.9994319741790916,433.77228808403015,0.9996678829193116,GGAR1,64,Adaptive
9,0.9994464536128128,0.9992638003157004,0.9994344878829556,0.9993489406235698,0.9992348491197828,0.999418773612322,0.9992276682841442,0.9994243457253222,0.999325617746772,0.9991963850896765,0.9992900911672395,0.9989891537519152,0.999273625962358,0.9991309418048956,0.999018735978759,391.184249162674,0.9994187951087952,GGAR1,64,Adaptive
10,0.9987222304229094,0.998480361833886,0.9984784043229262,0.998478905883096,0.998233576192588,0.9989620957362892,0.998688691672602,0.998739239007142,0.9987136930698508,0.9985659758455476,0.9988043640711404,0.998497303037511,0.9984510422470928,0.9984736242523056,0.9983471735951398,261.585883140564,0.998962104320526,GGAR1,64,Adaptive
1,0.9993634187182574,0.9991322424765,0.999318156769674,0.9992250542846292,0.9991201334438148,0.9995018266356692,0.9993082094854896,0.9994232146001004,0.9993656236719022,0.9993102760136744,0.9992900911672395,0.9990124864389124,0.9992617035848198,0.999136828884126,0.9990186641439746,330.7171130180359,0.9995018243789672,GGAR1,64,ElasticNet
2,0.999045132482102,0.9991152143307952,0.9992916150983208,0.9992023752339708,0.9986813893264258,0.9989620957362892,0.9990254126667708,0.9992458095976386,0.9991343479720036,0.9985632526122802,0.9992527275444628,0.9992549593204116,0.9993679010794524,0.9993109457877802,0.9989674249921148,280.9839680194855,0.998962104320526,GGAR1,64,ElasticNet
3,0.9983393608384382,0.9982543060502193,0.9977295178819,0.9979904972992896,0.9977041649862158,0.998546934030805,0.998419434967214,0.9979470412747206,0.998181708379982,0.9979924935352068,0.998617545957256,0.9985013071711326,0.9981466118781672,0.9983232090275896,0.9980887606692344,196.6993556022644,0.9992111921310424,GGAR1,64,ElasticNet
4,0.999829323197284,0.9998293569655744,0.9998301767634726,0.9998297559676592,0.999764006287596,0.9997509029767094,0.9997459662255812,0.9997304154195462,0.9997381582525192,0.9996560040474456,0.9998505455088924,0.9998634576396142,0.9998722068270416,0.9998678154481712,0.9997933812831156,339.63114190101624,0.9997509121894836,GGAR1,64,ElasticNet
5,0.9999677097940808,0.9999734414224508,0.9999667660167758,0.9999701035046212,0.9999553422537322,0.9998339353178064,0.9998768027183802,0.999835991707902,0.9998563816548862,0.9997710543079296,0.9999626363772232,0.999965804951443,0.999974806006248,0.999970303674695,0.999948344346004,375.85972905159,0.9998339414596558,GGAR1,64,ElasticNet
6,0.9989943907299432,0.998944830461104,0.9990542383365646,0.998999206861165,0.9986098429171764,0.9989205795657408,0.9988130211735914,0.9990287072974924,0.9989200586770324,0.9985082146934864,0.9991032730533552,0.99892251680292,0.9990677072349728,0.9989942162950938,0.9987605793939656,207.36661052703855,0.999169647693634,GGAR1,64,ElasticNet
7,0.9985377149605136,0.9985968149744208,0.9984405390270614,0.9985180846457118,0.9979787348908098,0.998546934030805,0.9986643185770754,0.9985082705345772,0.9985855174848932,0.99798928183456,0.9986549095800328,0.9986690748987516,0.9985948218072076,0.9986314005990208,0.998140495149088,276.5321056842804,0.9994187951087952,GGAR1,64,ElasticNet
8,0.9997001623736068,0.999627107927794,0.999711971333349,0.9996694313111372,0.9995855170262268,0.9998754514883548,0.9998234260596626,0.9998709113976256,0.999847136990092,0.9998277953373697,0.999738454640562,0.9996893921711768,0.9997521476001476,0.9997207101601736,0.9996384266777698,350.970698595047,0.9998754262924194,GGAR1,64,ElasticNet
9,0.998745294855709,0.9984038725981,0.9987697633438514,0.9985854434434128,0.9982663479815168,0.9985054178602566,0.9979699057305104,0.998473528188906,0.9982197447241452,0.9979342556105504,0.9989164549394708,0.9985568368510664,0.9989406344309866,0.9987479190193632,0.998502518064306,434.6430802345276,0.9995018243789672,GGAR1,64,ElasticNet
10,0.9980210716658056,0.9971235842117356,0.9977999259308424,0.9974547722684848,0.9972664556378732,0.9980487399842238,0.9972883293396446,0.9977924108082336,0.9975346077466284,0.9973058161920856,0.9983186369750412,0.9975557079985392,0.9982315010427696,0.9978881836540644,0.9976774556918356,220.37163305282596,0.998048722743988,GGAR1,64,ElasticNet
1,0.9998200965942902,0.9998111268208166,0.9997664943379304,0.999788772415942,0.9997513205965204,0.9999169711059448,0.9999341561747526,0.9999341561747526,0.9999341561747526,0.999885037553055,0.9998879091316694,0.999858790901894,0.9998677919566992,0.999863289625146,0.9998450291523658,292.94999861717224,1.0,GGAR1,64,FixedL1
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999252727544464,0.999907986750092,0.999940606279846,0.999924286242502,0.9998966914207242,259.0089693069458,1.0,GGAR1,64,FixedL1
3,0.999912355155362,0.9998921753342565,0.9999197594472692,0.9999059493225168,0.9998788282348792,1.0,1.0,1.0,1.0,1.0,0.9998879091316694,0.9998588095708912,0.999915412286094,0.9998871025532252,0.999845035500992,296.65484142303467,1.0,GGAR1,64,FixedL1
4,0.9991512288729796,0.9990954450257852,0.9993276786757505,0.9992108493141134,0.9988271555439632,0.9989205795657408,0.9987817925883906,0.9990850924640888,0.9989322660802455,0.9985103408771018,0.999215363921686,0.999164160294708,0.9993994316876212,0.99928128217091,0.9989158170296286,243.6689751148224,0.999916970729828,GGAR1,64,FixedL1
5,0.9993772603144144,0.9993649329403737,0.999530365077178,0.9994474195365726,0.9991390676453232,0.9993772574417736,0.9993914238881628,0.9995418502913792,0.9994662898886936,0.999141846537982,0.9994021820355702,0.9993137233778868,0.9995192140287428,0.9994163340266732,0.9991736726990962,241.16244888305664,0.9998754262924194,GGAR1,64,FixedL1
6,0.9999446453612812,0.9999527140715292,0.9999475175877216,0.999950113712299,0.999923469714404,0.9999169676589033,0.999944002687871,0.9999243455893478,0.9999341652781032,0.9998852089399058,0.9998131818861156,0.9998202318715256,0.99985601856594,0.9998381208656127,0.9997417156099074,389.1091239452362,0.999916970729828,GGAR1,64,FixedL1
7,0.999912355155362,0.9999154125295528,0.9999276446461868,0.99992152074579,0.9998788476342702,1.0,1.0,1.0,1.0,1.0,0.9998879091316694,0.999885604163067,0.9999244180187444,0.9999049985832568,0.999845043018844,270.81094455718994,1.0,GGAR1,64,FixedL1
8,0.9996724850542476,0.9996302995313644,0.9995557901579752,0.9995929631448272,0.9995472149775844,0.999709386806161,0.9996945176950244,0.9996283823802544,0.9996614007061384,0.99959817875914,0.9996263637722314,0.9996234279271414,0.9994972581814856,0.9995601040454096,0.9994835039866512,266.7124218940735,1.0,GGAR1,64,FixedL1
9,0.9995525500036904,0.9996450130205788,0.9995198023951112,0.9995823154255652,0.9993814576045772,0.9995848382945156,0.999721789450256,0.9996189605243104,0.999670152241268,0.9994259992941664,0.9995516365266776,0.9996798393112242,0.9995659556078484,0.9996227507311756,0.9993802336647084,271.389856338501,0.9995848536491394,GGAR1,64,FixedL1
10,0.9998939036091224,0.9999273600790878,0.9998985972947748,0.9999129672911404,0.9998533153860883,0.9998754514883548,0.9999161917532684,0.999884828009828,0.9999004895889052,0.9998279117036186,0.9998879091316694,0.9999244408623816,0.9998974008207936,0.9999109046027892,0.9998450415668316,198.0674922466278,1.0,GGAR1,64,FixedL1
1,0.9871069225907936,0.9894422389084204,0.985465348230822,0.9873862732726372,0.9822166604195126,0.9875456658917304,0.989958025616594,0.986092448256766,0.9879627798190078,0.982794178865014,0.9869600956508744,0.9891755749841872,0.985276437242222,0.9871689951118884,0.9820013043886118,196.58436608314517,0.9878777861595154,GGAR1,64,FixedL2
2,0.9959821758063324,0.9951329742395086,0.9955159905837824,0.995306938839598,0.99445405297918,0.994768962510898,0.99401538848054,0.9943328588140968,0.994148753518132,0.9927630134843288,0.9952174562845614,0.9942277081933112,0.9946932689169508,0.9944405725769928,0.9933965770136476,321.49700117111206,0.9947689771652222,GGAR1,64,FixedL2
3,0.9991143257805004,0.9989538667891402,0.9987847989001,0.9988682924191212,0.9987757378923448,0.9986299663719018,0.998307310234776,0.9982506726558472,0.9982774709955168,0.9981075444948372,0.9990285458078016,0.9988037771476252,0.9986858494696002,0.998744038640932,0.99865716916846,354.9011127948761,0.9995848536491394,GGAR1,64,FixedL2
4,0.9995894530961694,0.9994968402582484,0.9994776925520572,0.9994872148828462,0.9994323388461228,0.999626354465064,0.9995218309202876,0.9994638911896164,0.999492744198265,0.9994840029113078,0.9993648184127932,0.999226737556446,0.9991538401440988,0.9991899520684364,0.9991219444482268,280.5344617366791,0.9996263384819032,GGAR1,64,FixedL2
5,0.99435382685069,0.9943966194225076,0.992647782634734,0.99350690046973,0.9921926330895096,0.9929422510067673,0.9929244387019052,0.9908048515358724,0.9918424281430008,0.9902711473115362,0.993947093110148,0.9938954384747636,0.9920497253660148,0.992953226977342,0.9916334978334616,209.0793902873993,0.9929422736167908,GGAR1,64,FixedL2
6,0.999824710310724,0.9998014850265692,0.9998185210686248,0.9998099866150064,0.9997576558846236,0.9997509029767094,0.9997633160111176,0.9998025035974194,0.9997829045055266,0.9996556085804144,0.9997758182633388,0.999783210113888,0.9997651927774924,0.9997741942292792,0.999690057499206,359.29048776626587,0.9997509121894836,GGAR1,64,FixedL2
7,0.9953409845745074,0.995295223605228,0.993937034120473,0.994601847241401,0.993564638407973,0.9960559637978992,0.9961033323341628,0.9949436960278916,0.9955136973464164,0.9945451651648312,0.9958900014945448,0.9959506354331852,0.9946805570760126,0.995305113639996,0.9943212073001338,213.83396983146667,0.9960559606552124,GGAR1,64,FixedL2
8,0.9987683592885084,0.9988273212188372,0.9984579616084284,0.9986417753942975,0.9982974341807436,0.998837547224644,0.9989615040913998,0.9986352814931884,0.9987973659799296,0.9983930511336352,0.9988417276939172,0.9989034812821268,0.9986279750626864,0.9987652901060032,0.9983987354222258,244.15767192840576,0.9988375306129456,GGAR1,64,FixedL2
9,0.9982102000147612,0.9981263358358264,0.9979844504124468,0.9980541559650372,0.9975261509002792,0.9983393531780628,0.9982227436221748,0.9981189105501336,0.998169592361574,0.9977038628727056,0.9982065461067106,0.9980603781902352,0.997934587683096,0.9979953678594256,0.9975215552923766,420.01120471954346,0.9990451335906982,GGAR1,64,FixedL2
10,0.9814561960292272,0.9760755251906984,0.9819774881357788,0.9788550544996252,0.9744705446485034,0.9821480466641755,0.9772630781931528,0.9826223212789456,0.9798103103738128,0.975425475365018,0.980421461664923,0.9742787477465354,0.9805176792745018,0.9771519415445202,0.973068080702592,224.89966940879825,0.982148051261902,GGAR1,64,FixedL2
1,0.999146612049838,0.9990459473666714,0.9992282461743082,0.999136968208145,0.9988204350418328,0.9990866821653936,0.99887475544527,0.999141385783104,0.9990077407241966,0.9987356247811476,0.9991032730533552,0.9989107215050944,0.9991949513442492,0.9990524619635908,0.998760529787406,289.5190501213074,0.9990866780281068,GGAR1,64,GGAR
2,0.9990128422761828,0.99902171321214,0.9990145200886787,0.999016946034395,0.9986363200106732,0.9985884502013536,0.9987444236497024,0.9986245980788768,0.9986821572107908,0.99804572207303,0.9989164549394708,0.99886758280183,0.9989428025785098,0.9989037115355968,0.9985029297092336,417.5504183769226,0.9985884428024292,GGAR1,64,GGAR
3,0.9983901025905972,0.9981407893336932,0.997727279416941,0.9979281605881796,0.9977759266553602,0.9978411591314816,0.9975574700163778,0.9970998029770772,0.9973209969349088,0.9970193615957352,0.9981691824839336,0.997879613401883,0.9974707315160296,0.9976684545957192,0.9974709951966052,235.4507486820221,0.99784117937088,GGAR1,64,GGAR
4,0.9972645582699832,0.9973529508151944,0.9966608254581883,0.9969947110087098,0.996223992422994,0.9975505459376428,0.9976976809746896,0.9970846555924036,0.9973826536593176,0.9966216617663116,0.9973098191600658,0.9973329553248712,0.996709330464288,0.9970105718160688,0.9962862364604688,236.65282225608823,0.9983808398246764,GGAR1,64,GGAR
5,0.9986576500110708,0.9980880584838216,0.9985147666743648,0.9982995393542544,0.998144310241864,0.9987129987129988,0.9981904601797784,0.998612737422946,0.9984001963405288,0.9982262668552548,0.9984680914661486,0.9978550777949182,0.9983348686839204,0.9980927879565928,0.997882994958286,476.6941010951996,0.9987130165100098,GGAR1,64,GGAR
6,0.9990128422761828,0.9988663258410028,0.99860963198584,0.9987361374062976,0.9986357779292344,0.9987545148835472,0.9985775439055622,0.998289176934817,0.9984302482584916,0.9982790744441862,0.999178000298909,0.9991071007117583,0.9989536855257312,0.9990295377895008,0.9988638803649634,473.2333810329437,0.9987545013427734,GGAR1,64,GGAR
